"","organization_identifier","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","result_identifier","data_logger_line","result_detection_condition_text","characteristic_name","result_sample_fraction_text","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","result_analytical_method_method_qualifier_type_name","method_description_text","analysis_start_time_time","analysis_start_time_time_zone_code","result_detection_quantitation_limit_url","provider_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","monitoring_location_description_text","huc_eight_digit_code","latitude_measure","longitude_measure","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","country_code","state_code","county_code","tributary_name","site_name","julian_day","season"
"11","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000031_2009-07-21_10:15:00","2009-07-21","10:15:00","AKDT","KENAI_WQX-10000031","STORET-56412579",NA,NA,"Copper","Dissolved",0.469,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000031_2009-07-21_10%3A15%3A00/results/56412579/resdetectqntlmts","STORET","KBL","m",70,"KBL_m_70.0","River/Stream","Jims_Landing",19020302,60.481392,-150.11502,"Interpolation-Satellite","NAD83","US",2,122,NA,"70",202,"Summer"
"12","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000031_07/18/2000_11:40:00","2000-07-18","11:40:00","AKDT","KENAI_WQX-10000031","STORET-56950158",NA,NA,"Copper","Dissolved",6,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000031_07%2F18%2F2000_11%3A40%3A00/results/56950158/resdetectqntlmts","STORET","KBL","m",70,"KBL_m_70.0","River/Stream","Jims_Landing",19020302,60.481392,-150.11502,"Interpolation-Satellite","NAD83","US",2,122,NA,"70",200,"Summer"
"13","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000032_2010-04-27_11:00:00","2010-04-27","11:00:00","AKDT","KENAI_WQX-10000032","STORET-64653948",NA,NA,"Copper","Dissolved",0.381,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000032_2010-04-27_11%3A00%3A00/results/64653948/resdetectqntlmts","STORET","KBL","t",74,"KBL_t_74.0","River/Stream","Russian_River",19020302,60.484622,-149.993955,"Interpolation-Satellite","NAD83","US",2,122,"Russian River","Russian River",117,"Spring"
"14","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000032_07/17/2007_08:58:00","2007-07-17","08:58:00","AKDT","KENAI_WQX-10000032","STORET-56488763",NA,NA,"Copper","Dissolved",0.291,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000032_07%2F17%2F2007_08%3A58%3A00/results/56488763/resdetectqntlmts","STORET","KBL","t",74,"KBL_t_74.0","River/Stream","Russian_River",19020302,60.484622,-149.993955,"Interpolation-Satellite","NAD83","US",2,122,"Russian River","Russian River",198,"Summer"
"15","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000032_04/26/2005_09:20:00","2005-04-26","09:20:00","AKDT","KENAI_WQX-10000032","STORET-56499274",NA,NA,"Copper","Dissolved",3,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000032_04%2F26%2F2005_09%3A20%3A00/results/56499274/resdetectqntlmts","STORET","KBL","t",74,"KBL_t_74.0","River/Stream","Russian_River",19020302,60.484622,-149.993955,"Interpolation-Satellite","NAD83","US",2,122,"Russian River","Russian River",116,"Spring"
"16","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000024_04/22/2008_07:38:00","2008-04-22","07:38:00","AKST","KENAI_WQX-10000024","STORET-56455618",NA,NA,"Copper","Dissolved",0.276,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000024_04%2F22%2F2008_07%3A38%3A00/results/56455618/resdetectqntlmts","STORET","KBL","t",30,"KBL_t_30.0","River/Stream","Funny_River",19020302,60.489963,-150.860982,"Interpolation-Satellite","NAD83","US",2,122,"Funny River","Funny River",113,"Spring"
"17","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000424_07/21/2009_09:30:00","2009-07-21","09:30:00","AKDT","KENAI_WQX-10000424","STORET-56942411",NA,NA,"Copper","Dissolved",0.315,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000424_07%2F21%2F2009_09%3A30%3A00/results/56942411/resdetectqntlmts","STORET","KBL","t",79.5,"KBL_t_79.5","River/Stream","Juneau_Creek",19020302,60.489,-149.877,"GPS-Unspecified","NAD83","US",2,122,"Juneau Creek","Juneau Creek",202,"Summer"
"18","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000031_04/22/2008_11:00:00","2008-04-22","11:00:00","AKST","KENAI_WQX-10000031","STORET-56455482",NA,NA,"Copper","Dissolved",1.17,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000031_04%2F22%2F2008_11%3A00%3A00/results/56455482/resdetectqntlmts","STORET","KBL","m",70,"KBL_m_70.0","River/Stream","Jims_Landing",19020302,60.481392,-150.11502,"Interpolation-Satellite","NAD83","US",2,122,NA,"70",113,"Spring"
"19","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000029_2010-07-27_11:03:00","2010-07-27","11:03:00","AKDT","KENAI_WQX-10000029","STORET-67840702",NA,NA,"Copper","Dissolved",0.407,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000029_2010-07-27_11%3A03%3A00/results/67840702/resdetectqntlmts","STORET","KBL","t",44,"KBL_t_44.0","River/Stream","Killey_River",19020302,60.481518,-150.632498,"Interpolation-Satellite","NAD83","US",2,122,"Killey River","Killey River",208,"Summer"
"20","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000027_07/25/2006_11:08:00","2006-07-25","11:08:00","AKDT","KENAI_WQX-10000027","STORET-56497559",NA,NA,"Copper","Dissolved",0.319,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000027_07%2F25%2F2006_11%3A08%3A00/results/56497559/resdetectqntlmts","STORET","KBL","m",40,"KBL_m_40.0","River/Stream","Bings_Landing",19020302,60.515441,-150.702069,"Interpolation-Satellite","NAD83","US",2,122,NA,"40",206,"Summer"
"21","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000026_2013/05/07_11:16","2013-05-07","11:16:00","AKDT","KENAI_WQX-10000026","STORET-235174349",NA,NA,"Copper","Dissolved",0.576,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 19:07:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000026_2013%2F05%2F07_11%3A16/results/235174349/resdetectqntlmts","STORET","KBL","t",36,"KBL_t_36.0","River/Stream","Moose_River",19020302,60.53687,-150.754724,"Interpolation-Satellite","NAD83","US",2,122,"Moose River","Moose River",127,"Spring"
"22","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000028_2009-04-28_13:08:00","2009-04-28","13:08:00","AKDT","KENAI_WQX-10000028","STORET-56660665",NA,NA,"Copper","Dissolved",0.39,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000028_2009-04-28_13%3A08%3A00/results/56660665/resdetectqntlmts","STORET","KBL","m",43,"KBL_m_43.0","River/Stream","Upstream_Dow_Island",19020302,60.489844,-150.636905,"Interpolation-Satellite","NAD83","US",2,122,NA,"43",118,"Spring"
"23","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000026_2006-04-25_09:45:00","2006-04-25","09:45:00","AKDT","KENAI_WQX-10000026","STORET-56498186",NA,NA,"Copper","Dissolved",0.449,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000026_2006-04-25_09%3A45%3A00/results/56498186/resdetectqntlmts","STORET","KBL","t",36,"KBL_t_36.0","River/Stream","Moose_River",19020302,60.53687,-150.754724,"Interpolation-Satellite","NAD83","US",2,122,"Moose River","Moose River",115,"Spring"
"24","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000028_2013/05/07_12:16","2013-05-07","12:16:00","AKDT","KENAI_WQX-10000028","STORET-235174643",NA,NA,"Copper","Dissolved",0.435,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 19:17:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000028_2013%2F05%2F07_12%3A16/results/235174643/resdetectqntlmts","STORET","KBL","m",43,"KBL_m_43.0","River/Stream","Upstream_Dow_Island",19020302,60.489844,-150.636905,"Interpolation-Satellite","NAD83","US",2,122,NA,"43",127,"Spring"
"25","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000018_07/20/2004_10:18:00","2004-07-20","10:18:00","AKDT","KENAI_WQX-10000018","STORET-56514602",NA,NA,"Copper","Dissolved",1.06,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000018_07%2F20%2F2004_10%3A18%3A00/results/56514602/resdetectqntlmts","STORET","KBL","m",18,"KBL_m_18.0","River/Stream","Poachers_Cove",19020302,60.502005,-151.106973,"Interpolation-Satellite","NAD83","US",2,122,NA,"18",202,"Summer"
"26","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000017_2012-05-01_10:22","2012-05-01","10:22:00","AKDT","KENAI_WQX-10000017","STORET-235123324",NA,NA,"Copper","Dissolved",3.97,"ug/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES",NA,"https://www.nemi.gov/methods/method_summary/4690/","1-01-01 16:53:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000017_2012-05-01_10%3A22/results/235123324/resdetectqntlmts","STORET","KBL","m",12.5,"KBL_m_12.5","River/Stream","Pillars",19020302,60.533743,-151.099258,"Interpolation-Satellite","NAD83","US",2,122,NA,"12.5",122,"Spring"
"27","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000026_2010-07-27_9:30:00","2010-07-27","09:30:00","AKDT","KENAI_WQX-10000026","STORET-67840630",NA,NA,"Copper","Dissolved",0.24,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000026_2010-07-27_9%3A30%3A00/results/67840630/resdetectqntlmts","STORET","KBL","t",36,"KBL_t_36.0","River/Stream","Moose_River",19020302,60.53687,-150.754724,"Interpolation-Satellite","NAD83","US",2,122,"Moose River","Moose River",208,"Summer"
"28","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000031_2006-04-25_13:30:00","2006-04-25","13:30:00","AKDT","KENAI_WQX-10000031","STORET-56498033",NA,NA,"Copper","Dissolved",0.474,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000031_2006-04-25_13%3A30%3A00/results/56498033/resdetectqntlmts","STORET","KBL","m",70,"KBL_m_70.0","River/Stream","Jims_Landing",19020302,60.481392,-150.11502,"Interpolation-Satellite","NAD83","US",2,122,NA,"70",115,"Spring"
"29","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000032_2010-07-27_9:00:00","2010-07-27","09:00:00","AKDT","KENAI_WQX-10000032","STORET-67840774",NA,NA,"Copper","Dissolved",0.461,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000032_2010-07-27_9%3A00%3A00/results/67840774/resdetectqntlmts","STORET","KBL","t",74,"KBL_t_74.0","River/Stream","Russian_River",19020302,60.484622,-149.993955,"Interpolation-Satellite","NAD83","US",2,122,"Russian River","Russian River",208,"Summer"
"30","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000021_2010-07-27_10:22:00","2010-07-27","10:22:00","AKDT","KENAI_WQX-10000021","STORET-67840486",NA,NA,"Copper","Dissolved",0.561,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000021_2010-07-27_10%3A22%3A00/results/67840486/resdetectqntlmts","STORET","KBL","m",21,"KBL_m_21.0","River/Stream","Soldotna_Bridge",19020302,60.476634,-151.082099,"Interpolation-Satellite","NAD83","US",2,122,NA,"21",208,"Summer"
"31","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_2012/07/31_08:30:00","2012-07-31","08:30:00","AKDT","KENAI_WQX-10000425","STORET-235148868",NA,NA,"Copper","Dissolved",0.549,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 05:15:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_2012%2F07%2F31_08%3A30%3A00/results/235148868/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",213,"Summer"
"32","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000026_05/01/2007_12:32:00","2007-05-01","12:32:00","AKDT","KENAI_WQX-10000026","STORET-56497276",NA,NA,"Copper","Dissolved",0.251,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000026_05%2F01%2F2007_12%3A32%3A00/results/56497276/resdetectqntlmts","STORET","KBL","t",36,"KBL_t_36.0","River/Stream","Moose_River",19020302,60.53687,-150.754724,"Interpolation-Satellite","NAD83","US",2,122,"Moose River","Moose River",121,"Spring"
"33","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_04/22/2008_08:10:00","2008-04-22","08:10:00","AKST","KENAI_WQX-10000425","STORET-56455516",NA,NA,"Copper","Dissolved",0.373,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_04%2F22%2F2008_08%3A10%3A00/results/56455516/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",113,"Spring"
"34","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_07/25/2006_08:13:00","2006-07-25","08:13:00","AKDT","KENAI_WQX-10000425","STORET-57702416",NA,NA,"Copper","Dissolved",0.613,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_07%2F25%2F2006_08%3A13%3A00/results/57702416/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",206,"Summer"
"35","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000425_07/18/2000_09:10:00","2000-07-18","09:10:00","AKDT","KENAI_WQX-10000425","STORET-56950181",NA,NA,"Copper","Dissolved",5,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000425_07%2F18%2F2000_09%3A10%3A00/results/56950181/resdetectqntlmts","STORET","KBL","m",82,"KBL_m_82.0","River/Stream","Kenai_Lake_Bridge",19020302,60.492,-149.81087,"Interpolation-Satellite","NAD83","US",2,122,NA,"82",200,"Summer"
"36","KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000002_07/17/2007_11:30:00","2007-07-17","11:30:00","AKDT","KENAI_WQX-10000002","STORET-56487504",NA,NA,"Copper","Dissolved",2.35,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000002_07%2F17%2F2007_11%3A30%3A00/results/56487504/resdetectqntlmts","STORET","KBL","m",1.5,"KBL_m_01.5","River/Stream","City_of_Kenai_Docks",19020302,60.54368,-151.22294,"Interpolation-Satellite","NAD83","US",2,122,NA,"1.5",198,"Summer"
